Date,Inventory_Level,Atlanta_Inventory,Nashville_Inventory,NY_Inventory,LA_Inventory,Chicago_Inventory,Atlanta_Footwear,Atlanta_Apparel,Nashville_Footwear,Nashville_Apparel,NY_Footwear,NY_Apparel,LA_Footwear,LA_Apparel,Chicago_Footwear,Chicago_Apparel
11/13/2018,597935,121661.2365,120922.1889,118446.14,116776.1076,120129.327,85242.80947,36418.42705,84724.99776,36197.1911,82990.38833,35455.7517,81820.22953,34955.87804,84169.51615,35959.8109
11/14/2018,579058,117820.3522,117104.6365,114706.7573,113089.4483,116336.8056,82551.6666,35268.68561,82050.20237,35054.43415,80370.35511,34336.40223,79237.1386,33852.30974,81512.25749,34824.54812
11/15/2018,595070,121078.2978,120342.7913,117878.6064,116216.5759,119553.7285,84834.36934,36243.92849,84319.03872,36023.75259,82592.74065,35285.86579,81428.18866,34788.38727,83766.21869,35787.5098
11/16/2018,607531,123613.725,122862.8167,120347.0309,118650.1968,122057.2306,86610.83442,37002.89062,86084.71258,36778.10415,84322.26515,36024.76571,83133.32698,35516.86979,85520.31628,36536.91434
11/17/2018,600472,122177.4374,121435.254,118948.6994,117271.5811,120639.0281,85604.48926,36572.9481,85084.48051,36350.77346,83342.51124,35606.18818,82167.38754,35104.19359,84526.64202,36112.38608
11/18/2018,593739,120807.4806,120073.6192,117614.946,115956.633,119286.3213,84644.61932,36162.86127,84130.44134,35943.17784,82408.00451,35206.94148,81246.05728,34710.57568,83578.85781,35707.46346
11/19/2018,585256,119081.4531,118358.0766,115934.5316,114299.9115,117582.0272,83435.26587,35646.18719,82928.43418,35429.64247,81230.60652,34703.92503,80085.26053,34214.65102,82384.73135,35197.29584
11/20/2018,575706,117138.3241,116426.7515,114042.753,112434.8061,115663.3653,82073.79877,35064.52534,81575.23738,34851.51412,79905.11427,34137.63868,78778.45763,33656.34847,81040.4065,34622.95884
11/21/2018,576022,117202.6203,116490.6571,114105.35,112496.5206,115726.852,82118.84836,35083.77195,81620.01331,34870.64381,79948.97349,34156.37653,78821.69844,33674.82214,81084.88887,34641.96308
11/22/2018,584892,119007.3903,118284.4638,115862.4261,114228.8227,117508.897,83383.3733,35624.01704,82876.85683,35407.607,81180.08514,34682.34092,80035.4515,34193.37121,82333.49216,35175.40488
11/23/2018,567405,115449.3279,114748.0154,112398.3913,110813.6291,113995.6363,80890.39161,34558.93634,80399.01888,34348.99649,78752.97698,33645.41429,77642.56539,33171.06371,79871.89964,34123.7367
11/24/2018,565728,115108.1104,114408.8706,112066.191,110486.1127,113658.7153,80651.31514,34456.7953,80161.39469,34247.47594,78520.21776,33545.97322,77413.08806,33073.02461,79635.83338,34022.88192
11/25/2018,575594,117115.5356,116404.1014,114020.5666,112412.9326,115640.8638,82057.83183,35057.70376,81559.36742,34844.73398,79889.56923,34130.99742,78763.13177,33649.80083,81024.6406,34616.22316
11/26/2018,585788,119189.6986,118465.6646,116039.9165,114403.8106,117688.9097,83511.10886,35678.58972,83003.81645,35461.84816,81304.44546,34735.47104,80158.05834,34245.75227,82459.6194,35229.29032
11/27/2018,573731,116736.4728,116027.3413,113651.5213,112049.0906,115266.574,81792.23882,34944.23402,81295.38778,34731.95355,79630.99415,34020.52711,78508.20258,33540.88799,80762.39168,34504.18234
11/28/2018,579495,117909.2682,117193.0123,114793.3235,113174.794,116424.602,82613.96619,35295.30197,82112.12352,35080.88882,80431.00853,34362.31502,79296.93681,33877.8572,81573.77267,34850.8293
11/29/2018,597244,121520.6394,120782.4459,118309.2584,116641.156,119990.5003,85144.29913,36376.34031,84627.08582,36155.36003,82894.48098,35414.77747,81725.67447,34915.48148,84072.24615,35918.25416
11/30/2018,601882,122464.3287,121720.4025,119228.0091,117546.9527,120922.307,85805.50168,36658.82697,85284.27187,36436.13063,83538.21219,35689.79695,82360.32912,35186.6236,84725.12349,36197.18348
12/01/18,630755,128339.0891,127559.4759,124947.5195,123185.8207,126723.0948,89921.69431,38417.39479,89375.46048,38184.01544,87545.64023,37401.87924,86311.25269,36874.56806,88789.48909,37933.6057
12/02/18,619021,125951.5838,125186.4739,122623.1079,120894.1823,124365.652,88248.8718,37702.71205,87712.79962,37473.67428,85917.0197,36706.08824,84705.5956,36188.58668,87137.72911,37227.92294
12/03/18,623019,126765.0529,125995.0014,123415.0797,121674.9877,125168.8782,88818.83468,37946.21823,88279.30022,37715.7012,86471.92211,36943.15764,85252.67392,36422.31376,87700.51557,37468.36266
12/04/18,625468,127263.3485,126490.27,123900.2071,122153.2749,125660.8995,89167.96902,38095.37948,88626.31373,37863.95632,86811.83106,37088.376,85587.79018,36565.48475,88045.25396,37615.64552
12/05/18,628485,127877.2145,127100.407,124497.8506,122742.492,126267.0359,89598.07857,38279.1359,89053.81056,38046.59645,87230.57558,37267.27505,86000.63043,36741.86159,88469.948,37797.0879
12/06/18,640081,130236.641,129445.5009,126794.9255,125007.1792,128596.7535,91251.22752,38985.41347,90696.91738,38748.5835,88840.0424,37954.88306,87587.40388,37419.77534,90102.28213,38494.47134
12/07/18,644402,131115.8305,130319.3497,127650.881,125851.0662,129464.8726,91867.23792,39248.59261,91309.18579,39010.16387,89439.77559,38211.10539,88178.68088,37672.38532,90710.53633,38754.33628
12/08/18,652500,132763.5225,131957.0325,129255.03,127432.5975,131091.8175,93021.705,39741.8175,92456.64,39500.3925,90563.7375,38691.2925,89286.795,38145.8025,91850.4675,39241.35
12/09/18,689610,140314.2571,139461.8991,136606.2241,134680.1434,138547.4763,98312.18082,42002.07627,97714.97856,41746.92057,95714.41995,40891.80417,94364.85318,40315.29021,97074.33087,41473.1454
12/10/18,714998,145479.9281,144596.1905,141635.3838,139638.3944,143648.1032,101931.5449,43548.38319,101312.3566,43283.83393,99238.14741,42397.23641,97838.89632,41799.49808,100648.1235,42999.97972
12/11/18,726935,147908.7375,147010.2459,144000.008,141969.6786,146046.33,103633.3075,44275.43005,103003.7818,44006.4641,100894.9433,43105.0647,99472.33153,42497.34704,102328.4591,43717.8709
12/12/18,738444,150250.4622,149337.7455,146279.8488,144217.3748,148358.5687,105274.0535,44976.40871,104634.561,44703.18443,102492.335,43787.51387,101047.2001,43170.17468,103948.5465,44410.02216
12/13/2018,743052,151188.0474,150269.6351,147192.6568,145117.3125,149284.3482,105930.9792,45257.06816,105287.4962,44982.13892,103131.9023,44060.75444,101677.7496,43439.56297,104597.2009,44687.14728
12/14/2018,750773,152759.0315,151831.0761,148722.1251,146625.2161,150835.5511,107031.7004,45727.33111,106381.531,45449.5451,104203.5385,44518.58658,102734.2758,43890.94035,105684.0629,45151.48822
12/15/2018,774915,157671.1801,156713.3852,153504.4622,151340.1246,155685.8479,110473.4322,47197.74791,109802.3558,46911.02936,107554.3274,45950.13476,106037.8188,45302.30582,109082.4598,46603.3881
12/16/2018,781781,159068.1983,158101.917,154864.5619,152681.0475,157065.2754,111452.2629,47615.93537,110775.2406,47326.6764,108507.2939,46357.26796,106977.3485,45703.69904,110048.966,47016.30934
12/17/2018,793879,161529.7663,160548.5318,157261.0789,155043.7748,159495.8483,113176.978,48352.78825,112489.4788,48059.05302,110186.4358,47074.64306,108632.8146,46410.96022,111751.9652,47743.88306
12/18/2018,796181,161998.1519,161014.0722,157717.0867,155493.3531,159958.3362,113505.1557,48492.99617,112815.663,48198.4092,110505.9419,47211.14476,108947.8157,46545.53744,112076.0108,47882.32534
12/19/2018,810340,164879.0695,163877.4892,160521.8713,158258.5917,162802.9784,115523.6911,49355.37838,114821.9366,49055.55258,112471.1403,48050.73098,110885.3049,47373.28674,114069.1308,48733.8476
12/20/2018,831022,169087.2153,168060.0721,164618.81,162297.7656,166958.137,118472.1584,50615.05695,117752.4933,50307.57881,115341.6985,49277.11153,113715.3884,48582.37714,116980.4739,49977.66308
12/21/2018,832586,169405.4408,168376.3645,164928.6259,162603.2132,167272.3555,118695.1253,50710.3155,117974.1059,50402.25868,115558.7739,49369.85204,113929.4031,48673.81015,117200.6335,50071.72204
12/22/2018,847823,172505.698,171457.7888,167946.9537,165578.9841,170333.5755,120867.3425,51638.35546,120133.1278,51324.66095,117673.5933,50273.36043,116014.4037,49564.5804,119345.5002,50988.07522
12/23/2018,834005,169694.1633,168663.3332,165209.7185,162880.3425,167557.4425,118897.4208,50796.74254,118175.1725,50488.16069,115755.724,49453.99449,114123.5762,48756.76631,117400.3818,50157.0607
12/24/2018,826875,168243.4294,167221.4119,163797.3225,161487.8606,166124.9756,117880.9538,50362.47563,117164.88,50056.53188,114766.1156,49031.20688,113147.9213,48339.93938,116396.7131,49728.2625
12/25/2018,836205,170141.7951,169108.2458,165645.5209,163310.0003,167999.4379,119211.0572,50930.73794,118486.9037,50621.34209,116061.073,49584.44789,114424.6198,48885.38051,117710.0692,50289.3687
12/26/2018,823878,167633.6328,166615.3196,163203.6408,160902.5495,165522.8573,117453.6954,50179.93735,116740.2171,49875.10249,114350.147,48853.49377,112737.8178,48164.73176,115974.8344,49548.02292
12/27/2018,831601,169205.0239,168177.165,164733.5053,162410.8437,167074.4621,118554.7018,50650.32211,117834.5353,50342.62974,115422.0608,49311.4445,113794.6176,48616.22606,117061.978,50012.48414
12/28/2018,838379,170584.1368,169547.9003,166076.1729,163734.5803,168436.2098,119520.987,51063.14975,118794.9508,50752.94952,116362.8133,49713.35956,114722.1056,49012.47472,118016.0967,50420.11306
12/29/2018,817432,166322.0716,165311.7257,161926.7397,159643.6522,164227.8108,116534.7408,49787.33082,115826.8447,49484.88098,113455.4744,48471.2653,111855.76,47787.89215,115067.4503,49160.36048
12/30/2018,806904,164179.95,163182.6166,159841.2272,157587.5443,162112.6619,115033.848,49146.10193,114335.0692,48847.54745,111994.2407,47846.98649,110415.1296,47172.41474,113585.4554,48527.20656
12/31/2018,776298,157952.5778,156993.0734,153778.4234,151610.2231,155963.7023,110670.5955,47281.98229,109998.3214,46994.75203,107746.2809,46032.14251,106227.0657,45383.15738,109277.1406,46686.56172
01/01/19,780303,158767.4711,157803.0166,154571.7819,152392.3956,156768.3348,111241.5563,47525.91482,110565.8139,47237.20271,108302.1549,46269.62699,106775.1019,45617.29368,109840.9124,46927.42242
01/02/19,786722,160073.5386,159101.1502,155843.3344,153646.0199,158057.9569,112156.6618,47916.87685,111475.3605,47625.78971,109193.08,46650.25443,107653.465,45992.55484,110744.4958,47313.46108
01/03/19,793735,161500.4667,160519.4103,157232.5536,155015.6518,159466.9176,113156.4491,48344.01765,112469.0746,48050.3357,110166.4493,47066.1043,108613.1099,46402.54184,111731.6947,47735.2229
01/04/19,752065,153021.9135,152092.3611,148978.06,146877.5424,151095.123,107215.8905,45806.02296,106564.6022,45527.75891,104382.8617,44595.19831,102911.0705,43966.47197,105865.9339,45229.1891
01/05/19,776184,157929.3823,156970.0189,153755.8409,151587.959,155940.7989,110654.3434,47275.03889,109982.1681,46987.85081,107730.4583,46025.38265,106211.4662,45376.49282,109261.0931,46679.70576
01/06/19,752946,153201.1697,152270.5284,149152.579,147049.6009,151272.122,107341.4877,45859.68202,106689.4364,45581.092,104505.1401,44647.43896,103031.6247,44017.97611,105989.9496,45282.17244
01/07/19,752704,153151.9302,152221.588,149104.6408,147002.3385,151223.5025,107306.9876,45844.94253,106655.146,45566.44205,104471.5517,44633.08909,102998.51,44003.82854,105955.884,45267.61856
01/08/19,732262,148992.6169,148087.541,145055.2441,143010.0363,147116.5616,104392.7352,44599.88163,103758.5964,44328.94469,101634.3043,43420.93981,100201.2676,42808.76878,103078.325,44038.23668
01/09/19,732635,149068.5108,148162.974,145129.1324,143082.8829,147191.4999,104445.9109,44622.59995,103811.449,44351.525,101686.0748,43443.0576,100252.3081,42830.57474,103130.831,44060.6689
01/10/19,733896,149325.0852,148417.9898,145378.9264,143329.1549,147444.8437,104625.6816,44699.40367,103990.1276,44427.86215,101861.0953,43517.83111,100424.8608,42904.29406,103308.3382,44136.50544
01/11/19,723660,147242.3765,146347.9328,143351.2567,141330.0743,145388.3596,103166.4169,44075.95962,102539.7274,43808.20542,100440.3897,42910.86702,99024.18708,42305.88726,101867.4472,43520.9124
01/12/19,704215,143285.9218,142415.5121,139499.3578,137532.4853,141481.723,100394.2988,42891.62301,99784.44864,42631.06346,97741.52093,41757.83686,96363.37217,41169.11312,99130.23291,42351.4901
1/13/2019,690442,140483.5433,139630.157,136771.0367,134842.6322,138714.6309,98430.7924,42052.75089,97832.86963,41797.28735,95829.89739,40941.13927,94478.7024,40363.92976,97191.44901,41523.18188
1/14/2019,681598,138684.0635,137841.6083,135019.111,133115.4078,136937.8094,97169.97408,41514.08939,96579.71021,41261.89813,94602.39441,40416.71661,93268.50712,39846.90068,95946.50567,40991.30372
1/15/2019,697852,141991.2486,141128.7035,138238.8984,136289.7977,140203.3518,99487.17682,42504.07176,98882.83699,42245.86652,96858.36834,41380.53004,95492.67198,40797.12577,98234.53248,41968.81928
1/16/2019,739167,150397.5703,149483.9599,146423.0694,144358.5759,148503.8245,105377.1259,45020.44447,104737.0072,44746.95268,102592.6838,43830.3856,101146.1339,43212.44199,104050.3211,44453.50338
1/17/2019,735497,149650.8391,148741.7648,145696.0717,143641.8286,147766.4958,104853.9233,44796.91578,104216.9829,44524.78189,102083.3061,43612.76561,100643.9385,42997.89012,103533.7062,44232.78958
1/18/2019,745742,151735.379,150813.6419,147725.5243,145642.6669,149824.788,106314.471,45420.90799,105668.6584,45144.98345,103505.2609,44220.26337,102045.8438,43596.82306,104975.8641,44848.92388
1/19/2019,726918,147905.2785,147006.8079,143996.6405,141966.3585,146042.9146,103630.8839,44274.39463,103001.3729,44005.43497,100892.5838,43104.05665,99470.00528,42496.3532,102326.0661,43716.84852
1/20/2019,718398,146171.7227,145283.7827,142308.8966,140302.411,144331.187,102416.2557,43755.46699,101794.123,43489.65973,99710.05041,42598.84621,98304.14552,41998.26548,101126.7313,43204.45572
1/21/2019,693622,141130.5747,140273.2579,137400.9692,135463.683,139353.5152,98884.13956,42246.43515,98283.46291,41989.79501,96271.26549,41129.70373,94913.84724,40549.83574,97639.08807,41714.42708
1/22/2019,688921,140174.0669,139322.5606,136469.7387,134545.5824,138409.0513,98213.9556,41960.11135,97617.35002,41705.21058,95618.7902,40850.94854,94270.5718,40275.01058,96977.34241,41431.70894
1/23/2019,680815,138524.7472,137683.2599,134864.005,132962.4887,136780.4992,97058.34803,41466.39921,96468.76224,41214.49766,94493.71793,40370.28706,93161.36297,39801.12572,95836.28511,40944.2141
1/24/2019,684502,139274.9374,138428.893,135594.3702,133682.5561,137521.2433,97583.97412,41690.96331,96991.19539,41437.69757,95005.45509,40588.91509,93665.88468,40016.67142,96355.29303,41165.95028
1/25/2019,654288,133127.3251,132318.6251,129609.2185,127781.7921,131451.0392,93276.60586,39850.71922,92709.99245,39608.63266,90811.90296,38797.31554,89531.46134,38250.33077,92102.1589,39348.88032
1/26/2019,670469,136419.657,135590.9573,132814.5451,130941.9252,134701.9154,95583.40158,40836.25538,95002.77542,40588.18185,93057.74486,39756.80029,91745.63702,39196.28821,94379.90972,40322.00566
1/27/2019,680585,138477.9494,137636.7463,134818.4438,132917.5699,136734.2906,97025.55877,41452.3906,96436.17216,41200.57415,94461.79508,40356.64875,93129.89023,39787.67969,95803.9087,40930.3819
1/28/2019,684113,139195.788,138350.2243,135517.3124,133606.5848,137443.0905,97528.51751,41667.27049,96936.07565,41414.14868,94951.46384,40565.84856,93612.65469,39993.93009,96300.53467,41142.55582
1/29/2019,675719,137487.8692,136652.6805,133854.5281,131967.245,135756.6771,96331.85208,41156.01713,95746.67942,40906.0011,93786.41861,40068.10954,92464.03652,39503.20846,95118.93647,40637.74066
1/30/2019,670720,136470.7277,135641.7178,132864.2662,130990.9453,134752.343,95619.18464,40851.54304,95038.34112,40603.37664,93092.5824,39771.68384,91779.98336,39210.96192,94415.24224,40337.1008
1/31/2019,689434,140278.4465,139426.3061,136571.3599,134645.7708,138512.1166,98287.08991,41991.35664,97690.04006,41736.26606,95689.99203,40881.3679,94340.76969,40305.00107,97049.55588,41462.56076
02/01/19,701758,142785.9985,141918.6256,139012.6457,137052.6356,140988.0945,100044.024,42741.97451,99436.30157,42482.32405,97400.50161,41612.14413,96027.1612,41025.47444,98784.36839,42203.72612
02/02/19,716410,145767.2263,144881.7435,141915.0897,139914.1566,143931.7839,102132.8424,43634.38387,101512.4314,43369.31217,99434.12595,42480.96377,98032.11158,41882.04501,100846.8865,43084.8974
02/03/19,694236,141255.5047,140397.429,137522.5977,135583.5966,139476.8721,98971.67263,42283.83205,98370.46426,42026.96473,96356.48562,41166.11209,94997.86577,40585.7308,97725.51901,41751.35304
02/04/19,687928,139972.0222,139121.7432,136273.0334,134351.6505,138209.5507,98072.39154,41899.6307,97476.64589,41645.09734,95480.96676,40792.06662,94134.69166,40216.95881,96837.56078,41371.98992
02/05/19,692614,140925.478,140069.4071,137201.2925,135266.8216,139151.0009,98740.43707,42185.0409,98140.63334,41928.77372,96131.36013,41069.93236,94775.91453,40490.90705,97497.19494,41653.80596
02/06/19,702834,143004.9311,142136.2283,139225.7927,137262.7774,141204.2704,100197.4207,42807.51044,99588.76646,42547.46186,97549.84503,41675.9477,96174.39889,41088.37847,98935.83368,42268.43676
02/07/19,675277,137397.9359,136563.2935,133766.9715,131880.9228,135667.8762,96268.83967,41129.09624,95684.04979,40879.24375,93725.07122,40041.90027,92403.55413,39477.3687,95056.71746,40611.15878
02/08/19,669889,136301.6449,135473.6621,132699.6518,130828.6518,134585.3893,95500.71562,40800.92932,94920.59174,40553.07039,92977.24376,39722.40803,91666.27098,39162.38083,94298.26486,40287.12446
02/09/19,683193,139008.5965,138164.17,135335.0678,133426.9097,137258.2561,97397.36047,41611.23605,96805.71533,41358.45464,94823.77244,40511.29532,93486.76373,39940.14597,96171.02903,41087.22702
02/10/19,682005,138766.8753,137923.9172,135099.7345,133194.8945,137019.5785,97227.99681,41538.87854,96637.38048,41286.53669,94658.88398,40440.85049,93324.20019,39870.69431,96003.79784,41015.7807
02/11/19,664477,135200.4707,134379.1771,131627.5779,129771.6936,133498.0806,94729.17007,40471.30064,94153.73299,40225.44415,92226.08522,39401.49267,90925.70373,38845.9899,93536.43386,39961.64678
